[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\examples] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\autodiff] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\autodiff\basic_examples_AD] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\autodiff\functions_AD] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\core] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\lifts] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\complexcircle] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\essential] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\essential\privateessential] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\euclidean] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\fixedrank] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\fixedranktensors] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\grassmann] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\hyperbolic] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\multinomial] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\oblique] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\positive] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\rotations] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\specialeuclidean] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\sphere] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\stiefel] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\symfixedrank] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\algorithms] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\algorithms\completion] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\algorithms\eigenvalue] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\algorithms\linearsystem] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\examples] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\manifolds\ttfixedrank\TTeMPS_1.1\operators] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\arc] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\barzilaiborwein] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\bfgs] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\conjugategradient] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\gradientapproximations] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\hessianapproximations] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\linesearch] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\neldermead] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\preconditioners] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\pso] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\steepestdescent] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\stochasticgradient] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\solvers\trustregions] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\manopt\manopt\tools] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\Numerical Experiment] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\src] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\src\basicfunction] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\src\C-files] 
[警告: 名称不存在或不是目录: D:\Mine\ManiCSDP\src\primal] 
=======================================================
QS Experiment: d=15, N=496
Started: 02-May-2026 02:54:15
Runs per solver per seed: 3
=======================================================


###################################################
SEED = rng(1)
###################################################

--- Generating problem data ---
Data ready: complex n=496 m=200393 | real n=992 m=200393 (2793.47s)

=== ManiCSDP (seed=1) ===

--- ManiCSDP Run 1/3 (seed=1) ---
ManiCSDP is starting...
CSDP size: n = 496, m = 200393
Iter 1, obj:-5967.73655245, gap:1.0e+00, pinf:5.0e+01, dinf:8.9e-01, gradnorm:7.8e+02, r:4, p:4, sigma:1.000, time:0.57s
Iter 38, obj:-40.61919011, gap:2.8e-07, pinf:2.7e-06, dinf:0.0e+00, gradnorm:2.7e-06, r:1, p:2, sigma:128.000, time:26.85s
Iter 39, obj:-40.61916779, gap:9.7e-09, pinf:1.1e-07, dinf:0.0e+00, gradnorm:1.2e-07, r:1, p:1, sigma:256.000, time:27.58s
Iter 40, obj:-40.61916701, gap:2.7e-10, pinf:2.3e-09, dinf:3.9e-12, gradnorm:1.8e-08, r:1, p:1, sigma:512.000, time:28.36s
Optimality is reached!
ManiCSDP: optimum = -40.61916701, time = 28.37s
>>> ManiCSDP Run 1: optimum=-40.61916701, eta=2.3e-09, time=28.44s

--- ManiCSDP Run 2/3 (seed=1) ---
ManiCSDP is starting...
CSDP size: n = 496, m = 200393
Iter 1, obj:-4679.56390654, gap:1.0e+00, pinf:4.6e+01, dinf:9.1e-01, gradnorm:7.9e+02, r:4, p:4, sigma:1.000, time:0.20s
Iter 2, obj:-12815.08927327, gap:1.0e+00, pinf:3.2e+01, dinf:7.1e-01, gradnorm:5.7e+02, r:19, p:19, sigma:2.000, time:0.41s
Iter 3, obj:-15459.57396474, gap:1.0e+00, pinf:3.1e+01, dinf:6.0e-01, gradnorm:5.7e+02, r:34, p:34, sigma:4.000, time:0.69s
Iter 4, obj:-6359.55040751, gap:9.7e-01, pinf:1.6e+01, dinf:5.1e-01, gradnorm:2.2e+03, r:49, p:49, sigma:8.000, time:1.01s
Iter 5, obj:-4364.74036020, gap:9.5e-01, pinf:2.2e+01, dinf:3.4e-01, gradnorm:1.1e+03, r:64, p:64, sigma:4.000, time:1.33s
Iter 6, obj:-3022.72569879, gap:9.2e-01, pinf:7.7e+00, dinf:2.1e-01, gradnorm:5.3e+02, r:79, p:79, sigma:8.000, time:1.64s
Iter 7, obj:-1689.59568989, gap:8.7e-01, pinf:3.7e+00, dinf:1.4e-01, gradnorm:2.1e+02, r:94, p:94, sigma:16.000, time:1.93s
Iter 8, obj:-584.43796359, gap:6.9e-01, pinf:1.5e+00, dinf:6.8e-02, gradnorm:1.2e+02, r:109, p:109, sigma:32.000, time:2.28s
Iter 9, obj:-134.87609667, gap:6.3e-02, pinf:4.6e-01, dinf:6.1e-02, gradnorm:1.6e+02, r:124, p:124, sigma:64.000, time:2.62s
Iter 10, obj:-25.22569883, gap:5.9e-01, pinf:4.4e-01, dinf:1.9e-03, gradnorm:1.4e+01, r:120, p:139, sigma:32.000, time:3.05s
Iter 11, obj:-25.29443127, gap:4.1e-01, pinf:4.4e-01, dinf:5.6e-01, gradnorm:9.7e+01, r:120, p:126, sigma:64.000, time:3.38s
Iter 12, obj:-65.92706142, gap:3.8e-02, pinf:8.4e-01, dinf:2.0e-01, gradnorm:1.2e+02, r:102, p:133, sigma:32.000, time:3.66s
Iter 13, obj:-12.35988780, gap:7.3e-01, pinf:6.6e-01, dinf:9.3e-03, gradnorm:1.6e+01, r:67, p:104, sigma:16.000, time:3.98s
Iter 14, obj:-9.97103493, gap:7.5e-01, pinf:1.9e-01, dinf:2.1e-04, gradnorm:2.2e-01, r:22, p:74, sigma:32.000, time:4.66s
Iter 15, obj:-11.33402975, gap:6.9e-01, pinf:1.6e-01, dinf:2.2e-02, gradnorm:2.6e+00, r:22, p:24, sigma:64.000, time:4.97s
Iter 16, obj:-22.05729814, gap:4.4e-01, pinf:1.3e-01, dinf:5.6e-02, gradnorm:7.5e+00, r:32, p:37, sigma:128.000, time:5.31s
Iter 17, obj:-29.42033197, gap:2.7e-01, pinf:9.5e-02, dinf:9.5e-02, gradnorm:1.8e+01, r:46, p:47, sigma:256.000, time:5.67s
Iter 18, obj:-39.67395832, gap:9.9e-02, pinf:1.0e-01, dinf:6.2e-02, gradnorm:1.5e+01, r:60, p:61, sigma:128.000, time:6.05s
Iter 19, obj:-55.72973112, gap:3.1e-02, pinf:1.7e-01, dinf:3.0e-02, gradnorm:8.4e+00, r:74, p:75, sigma:64.000, time:6.38s
Iter 20, obj:-44.98018719, gap:6.8e-02, pinf:8.7e-02, dinf:1.8e-02, gradnorm:1.2e+01, r:88, p:89, sigma:128.000, time:6.85s
Iter 21, obj:-36.85971137, gap:1.6e-01, pinf:9.6e-02, dinf:2.4e-04, gradnorm:1.4e-01, r:69, p:103, sigma:64.000, time:8.12s
Iter 22, obj:-37.48041964, gap:1.3e-01, pinf:6.7e-02, dinf:1.5e-02, gradnorm:6.4e+00, r:69, p:84, sigma:128.000, time:8.59s
Iter 23, obj:-38.23586759, gap:1.1e-01, pinf:5.0e-02, dinf:2.9e-02, gradnorm:5.8e+00, r:84, p:84, sigma:256.000, time:9.31s
Iter 24, obj:-38.84195403, gap:8.8e-02, pinf:5.8e-02, dinf:2.1e-02, gradnorm:3.6e+00, r:97, p:99, sigma:128.000, time:9.98s
Iter 25, obj:-39.76644605, gap:6.1e-02, pinf:4.1e-02, dinf:1.3e-02, gradnorm:6.4e-01, r:112, p:112, sigma:256.000, time:11.35s
Iter 26, obj:-40.23939949, gap:3.4e-02, pinf:3.0e-02, dinf:1.9e-02, gradnorm:7.8e-01, r:126, p:127, sigma:512.000, time:12.83s
Iter 27, obj:-41.20959104, gap:1.4e-03, pinf:2.2e-02, dinf:2.7e-02, gradnorm:2.1e+00, r:140, p:141, sigma:1024.000, time:14.49s
Iter 28, obj:-41.46459952, gap:2.3e-02, pinf:1.5e-02, dinf:3.5e-02, gradnorm:5.0e+00, r:155, p:155, sigma:2048.000, time:16.23s
Iter 29, obj:-42.13144576, gap:2.1e-02, pinf:1.3e-02, dinf:2.8e-02, gradnorm:1.2e+01, r:170, p:170, sigma:1024.000, time:18.07s
Iter 30, obj:-40.32517546, gap:5.1e-03, pinf:1.2e-02, dinf:6.6e-03, gradnorm:3.6e+00, r:184, p:185, sigma:512.000, time:19.96s
Iter 31, obj:-40.78602925, gap:1.1e-02, pinf:1.3e-02, dinf:1.9e-02, gradnorm:7.2e+00, r:191, p:199, sigma:256.000, time:20.67s
Iter 32, obj:-42.85020046, gap:2.6e-02, pinf:1.8e-02, dinf:2.2e-03, gradnorm:2.5e+00, r:96, p:206, sigma:128.000, time:22.76s
Iter 33, obj:-41.42406624, gap:6.9e-03, pinf:7.4e-03, dinf:0.0e+00, gradnorm:6.9e-01, r:20, p:98, sigma:64.000, time:24.17s
Iter 34, obj:-40.63878317, gap:1.1e-03, pinf:1.3e-03, dinf:0.0e+00, gradnorm:5.3e-01, r:4, p:20, sigma:128.000, time:25.13s
Iter 35, obj:-40.53065694, gap:1.1e-03, pinf:1.3e-03, dinf:0.0e+00, gradnorm:7.2e-02, r:2, p:4, sigma:64.000, time:26.02s
Iter 36, obj:-40.61962641, gap:3.4e-05, pinf:1.1e-04, dinf:0.0e+00, gradnorm:4.3e-02, r:1, p:2, sigma:128.000, time:26.79s
Iter 37, obj:-40.61195843, gap:8.8e-05, pinf:1.1e-04, dinf:6.9e-10, gradnorm:1.2e-06, r:1, p:1, sigma:64.000, time:27.65s
Iter 38, obj:-40.61898862, gap:2.2e-06, pinf:3.9e-06, dinf:0.0e+00, gradnorm:7.3e-06, r:1, p:2, sigma:128.000, time:28.46s
Iter 39, obj:-40.61915884, gap:9.8e-08, pinf:1.8e-07, dinf:9.4e-11, gradnorm:4.9e-07, r:1, p:1, sigma:256.000, time:29.26s
Iter 40, obj:-40.61916697, gap:4.7e-09, pinf:6.3e-09, dinf:0.0e+00, gradnorm:1.4e-05, r:1, p:2, sigma:512.000, time:30.03s
Optimality is reached!
ManiCSDP: optimum = -40.61916697, time = 30.03s
>>> ManiCSDP Run 2: optimum=-40.61916697, eta=6.3e-09, time=30.06s

--- ManiCSDP Run 3/3 (seed=1) ---
ManiCSDP is starting...
CSDP size: n = 496, m = 200393
Iter 1, obj:-4556.17234852, gap:1.0e+00, pinf:4.6e+01, dinf:9.0e-01, gradnorm:8.2e+02, r:4, p:4, sigma:1.000, time:0.19s
Iter 2, obj:-29634.44719017, gap:1.0e+00, pinf:7.2e+01, dinf:7.5e-01, gradnorm:1.1e+03, r:19, p:19, sigma:2.000, time:0.42s
Iter 3, obj:-9916.67464179, gap:9.9e-01, pinf:2.8e+01, dinf:8.3e-01, gradnorm:1.1e+03, r:34, p:34, sigma:4.000, time:0.68s
Iter 4, obj:-4918.29196633, gap:9.6e-01, pinf:1.5e+01, dinf:4.0e-01, gradnorm:1.1e+03, r:49, p:49, sigma:8.000, time:1.07s
Iter 5, obj:-2260.19912343, gap:8.9e-01, pinf:5.2e+00, dinf:2.0e-01, gradnorm:3.7e+02, r:64, p:64, sigma:16.000, time:1.46s
Iter 6, obj:-1152.62211321, gap:8.2e-01, pinf:2.4e+00, dinf:1.6e-01, gradnorm:2.0e+02, r:79, p:79, sigma:32.000, time:1.78s
Iter 7, obj:-378.51300724, gap:5.0e-01, pinf:1.2e+00, dinf:5.8e-01, gradnorm:7.1e+02, r:94, p:94, sigma:64.000, time:2.17s
Iter 8, obj:-328.66983608, gap:4.5e-01, pinf:2.0e+00, dinf:1.6e-01, gradnorm:1.2e+02, r:109, p:109, sigma:32.000, time:2.57s
Iter 9, obj:-128.61133657, gap:1.8e-02, pinf:5.9e-01, dinf:3.8e-01, gradnorm:3.7e+02, r:115, p:124, sigma:64.000, time:2.97s
Iter 10, obj:-23.77091669, gap:6.6e-01, pinf:7.5e-01, dinf:2.5e-03, gradnorm:1.4e+01, r:98, p:130, sigma:32.000, time:3.39s
Iter 11, obj:-21.63902252, gap:6.4e-01, pinf:3.1e-01, dinf:1.4e-01, gradnorm:1.4e+02, r:97, p:100, sigma:64.000, time:3.72s
